Time,FHR
0.0,1.0
0.002,0.9333333333333333
0.004,0.8666666666666667
0.006,0.5666666666666667
0.008,0.8666666666666667
0.01,1.9333333333333333
0.012,1.9333333333333333
0.014,1.1333333333333333
0.016,1.1666666666666667
0.018000000000000002,1.6333333333333333
0.02,1.4666666666666666
0.022,1.3666666666666667
0.024,1.1333333333333333
0.026000000000000002,0.9
0.028,1.1
0.03,1.1
0.032,0.6333333333333333
0.034,0.7666666666666667
0.036000000000000004,0.6666666666666666
0.038,1.3333333333333333
0.04,0.8
0.042,1.2
0.044,1.3333333333333333
0.046,1.0333333333333334
0.048,0.7
0.05,1.3333333333333333
0.052000000000000005,1.5
0.054,1.2666666666666666
0.056,1.2666666666666666
0.058,1.5
0.06,0.8333333333333334
0.062,0.8
0.064,1.2666666666666666
0.066,0.7
0.068,0.6333333333333333
0.07,0.6333333333333333
0.07200000000000001,1.2
0.074,1.5333333333333334
0.076,1.3666666666666667
0.078,0.6
0.08,0.8333333333333334
0.082,0.8333333333333334
0.084,1.4
0.08600000000000001,1.6
0.088,1.2666666666666666
0.09,1.0333333333333334
0.092,0.3
0.094,0.9666666666666667
0.096,1.3333333333333333
0.098,1.5
0.1,0.43333333333333335
0.10200000000000001,0.26666666666666666
0.10400000000000001,1.4333333333333333
0.106,1.1
0.108,1.0
0.11,1.3666666666666667
0.112,1.4333333333333333
0.114,1.9
0.116,1.0333333333333334
0.11800000000000001,0.6
0.12,1.0
0.122,0.6666666666666666
0.124,0.7333333333333333
0.126,0.5
0.128,0.5333333333333333
0.13,1.0666666666666667
0.132,1.1
0.134,1.5
0.136,0.8
0.138,1.2
0.14,1.0666666666666667
0.14200000000000002,1.5333333333333334
0.14400000000000002,0.8666666666666667
0.146,0.36666666666666664
0.148,0.7333333333333333
0.15,0.7
0.152,0.5333333333333333
0.154,1.0666666666666667
0.156,1.0
0.158,0.9
0.16,0.6
0.162,0.4666666666666667
0.164,0.9
0.166,1.3666666666666667
0.168,1.2333333333333334
0.17,1.0
0.17200000000000001,1.1666666666666667
0.17400000000000002,1.1
0.176,1.1666666666666667
0.178,0.3
0.18,0.13333333333333333
0.182,0.2
0.184,0.5666666666666667
0.186,0.7
0.188,0.7666666666666667
0.19,1.2333333333333334
0.192,1.5333333333333334
0.194,1.7
0.196,1.3
0.198,1.2333333333333334
0.2,1.3333333333333333
0.202,1.4
0.20400000000000001,0.8333333333333334
0.20600000000000002,0.3333333333333333
0.20800000000000002,1.3666666666666667
0.21,0.9333333333333333
0.212,0.7
0.214,1.1333333333333333
0.216,1.2
0.218,1.1
0.22,1.4
0.222,1.4
0.224,1.5666666666666667
0.226,1.7666666666666666
0.228,2.1
0.23,1.0666666666666667
0.232,0.26666666666666666
0.234,0.8
0.23600000000000002,1.1333333333333333
0.23800000000000002,0.8
0.24,1.1333333333333333
0.242,1.0333333333333334
0.244,1.0333333333333334
0.246,0.8333333333333334
0.248,0.9333333333333333
0.25,0.8
0.252,0.8666666666666667
0.254,1.8
0.256,2.2333333333333334
0.258,1.3
0.26,0.9
0.262,1.5
0.264,1.0333333333333334
0.266,1.3
0.268,1.1333333333333333
0.27,1.1333333333333333
0.272,1.2333333333333334
0.274,1.4
0.276,1.4666666666666666
0.278,1.2333333333333334
0.28,0.8666666666666667
0.28200000000000003,0.13333333333333333
0.28400000000000003,0.6
0.28600000000000003,0.4666666666666667
0.28800000000000003,0.6333333333333333
0.29,0.2
0.292,0.4666666666666667
0.294,0.7666666666666667
0.296,0.5666666666666667
0.298,-0.3333333333333333
0.3,0.23333333333333334
0.302,1.1333333333333333
0.304,1.0
0.306,0.06666666666666667
0.308,0.7666666666666667
0.31,1.1666666666666667
0.312,0.8666666666666667
0.314,0.7
0.316,0.6666666666666666
0.318,0.5
0.32,-0.16666666666666666
0.322,0.4666666666666667
0.324,0.6
0.326,0.5333333333333333
0.328,0.8666666666666667
0.33,0.6333333333333333
0.332,0.7333333333333333
0.334,0.36666666666666664
0.336,0.7666666666666667
0.338,0.5666666666666667
0.34,0.3333333333333333
0.342,0.6666666666666666
0.34400000000000003,0.7
